OID_,Value,Count,hi_maui_co,hi_maui__1,Red,Green,Blue,Opacity,1992_Code,1992_Class,2001_Code,2001_Class,Class_Name,Bivariate_,1992_Color,1992_Col_1,1992_Col_2,2001_Color,2001_Col_1,2001_Col_2,Change_Red,Change_Gre,Change_Blu
,257,0.000000000000000,11,7,194,161,79,255,11,Mixed Forest,7,Pasture/Hay,Mixed Forest to Pasture/Hay,1107,0.027450980392200,0.627450980392000,0.227450980392000,0.756862745098000,0.627450980392000,0.309803921569000,0.756862745098000,0.627450980392000,0.309803921569000
,258,0.000000000000000,11,8,242,186,135,255,11,Mixed Forest,8,Grassland,Mixed Forest to Grassland,1108,0.027450980392200,0.627450980392000,0.227450980392000,0.949019607843000,0.729411764706000,0.529411764706000,0.949019607843000,0.729411764706000,0.529411764706000
,259,0.000000000000000,11,9,0,242,0,255,11,Mixed Forest,9,Deciduous Forest,Mixed Forest to Deciduous Forest,1109,0.027450980392200,0.627450980392000,0.227450980392000,0.000000000000000,0.949019607843000,0.000000000000000,0.000000000000000,0.949019607843000,0.000000000000000
,260,0.000000000000000,11,10,0,59,0,255,11,Mixed Forest,10,Evergreen Forest,Mixed Forest to Evergreen Forest,1110,0.027450980392200,0.627450980392000,0.227450980392000,0.000000000000000,0.227450980392000,0.000000000000000,0.000000000000000,0.227450980392000,0.000000000000000
,261,0.000000000000000,11,11,194,217,222,255,11,Mixed Forest,11,Mixed Forest,Mixed Forest to Mixed Forest,1111,0.027450980392200,0.627450980392000,0.227450980392000,0.756862745098000,0.847058823529000,0.866666666667000,0.309803921569000,0.309803921569000,0.254901960784000
,262,0.000000000000000,11,12,110,110,0,255,11,Mixed Forest,12,Scrub/Shrub,Mixed Forest to Scrub/Shrub,1112,0.027450980392200,0.627450980392000,0.227450980392000,0.427450980392000,0.427450980392000,0.000000000000000,0.427450980392000,0.427450980392000,0.000000000000000
,263,0.000000000000000,11,13,0,92,92,255,11,Mixed Forest,13,Palustrine Forested Wetland,Mixed Forest to Palustrine Forested Wetland,1113,0.027450980392200,0.627450980392000,0.227450980392000,0.000000000000000,0.356862745098000,0.356862745098000,0.000000000000000,0.356862745098000,0.356862745098000
,264,0.000000000000000,11,14,242,110,0,255,11,Mixed Forest,14,Palustrine Scrub/Shrub Wetland,Mixed Forest to Palustrine Scrub/Shrub Wetland,1114,0.027450980392200,0.627450980392000,0.227450980392000,0.949019607843000,0.427450980392000,0.000000000000000,0.949019607843000,0.427450980392000,0.000000000000000
,265,0.000000000000000,11,15,242,0,242,255,11,Mixed Forest,15,Palustrine Emergent Wetland,Mixed Forest to Palustrine Emergent Wetland,1115,0.027450980392200,0.627450980392000,0.227450980392000,0.949019607843000,0.000000000000000,0.949019607843000,0.949019607843000,0.000000000000000,0.949019607843000
,266,0.000000000000000,11,16,61,0,61,255,11,Mixed Forest,16,Estuarine Forested Wetland,Mixed Forest to Estuarine Forested Wetland,1116,0.027450980392200,0.627450980392000,0.227450980392000,0.235294117647000,0.000000000000000,0.235294117647000,0.235294117647000,0.000000000000000,0.235294117647000
,267,0.000000000000000,11,17,110,0,110,255,11,Mixed Forest,17,Estuarine Scrub/Shrub Wetland,Mixed Forest to Estuarine Scrub/Shrub Wetland,1117,0.027450980392200,0.627450980392000,0.227450980392000,0.427450980392000,0.000000000000000,0.427450980392000,0.427450980392000,0.000000000000000,0.427450980392000
,268,0.000000000000000,11,18,176,0,176,255,11,Mixed Forest,18,Estuarine Emergent Wetland,Mixed Forest to Estuarine Emergent Wetland,1118,0.027450980392200,0.627450980392000,0.227450980392000,0.686274509804000,0.000000000000000,0.686274509804000,0.686274509804000,0.000000000000000,0.686274509804000
,269,0.000000000000000,11,19,0,242,242,255,11,Mixed Forest,19,Unconsolidated Shore,Mixed Forest to Unconsolidated Shore,1119,0.027450980392200,0.627450980392000,0.227450980392000,0.000000000000000,0.949019607843000,0.949019607843000,0.000000000000000,0.949019607843000,0.949019607843000
,270,0.000000000000000,11,20,242,242,0,255,11,Mixed Forest,20,Bare Land,Mixed Forest to Bare Land,1120,0.027450980392200,0.627450980392000,0.227450980392000,0.949019607843000,0.949019607843000,0.000000000000000,0.949019607843000,0.949019607843000,0.000000000000000
,271,0.000000000000000,11,21,0,0,120,255,11,Mixed Forest,21,Water,Mixed Forest to Water,1121,0.027450980392200,0.627450980392000,0.227450980392000,0.000000000000000,0.000000000000000,0.466666666667000,0.000000000000000,0.000000000000000,0.466666666667000
,272,0.000000000000000,11,22,0,0,242,255,11,Mixed Forest,22,Palustrine Aquatic Bed,Mixed Forest to Palustrine Aquatic Bed,1122,0.027450980392200,0.627450980392000,0.227450980392000,0.000000000000000,0.000000000000000,0.949019607843000,0.000000000000000,0.000000000000000,0.949019607843000
,273,0.000000000000000,11,23,102,117,219,255,11,Mixed Forest,23,Estuarine Aquatic Bed,Mixed Forest to Estuarine Aquatic Bed,1123,0.027450980392200,0.627450980392000,0.227450980392000,0.400000000000000,0.458823529412000,0.858823529412000,0.400000000000000,0.458823529412000,0.858823529412000
,274,0.000000000000000,11,24,250,209,0,255,11,Mixed Forest,24,Tundra,Mixed Forest to Tundra,1124,0.027450980392200,0.627450980392000,0.227450980392000,0.976470588235000,0.819607843137000,0.000000000000000,0.976470588235000,0.819607843137000,0.000000000000000
,275,0.000000000000000,11,25,171,250,240,255,11,Mixed Forest,25,Snow/Ice,Mixed Forest to Snow/Ice,1125,0.027450980392200,0.627450980392000,0.227450980392000,0.666666666667000,0.976470588235000,0.937254901961000,0.666666666667000,0.976470588235000,0.937254901961000
,276,0.000000000000000,12,1,0,0,0,255,12,Scrub/Shrub,1,Unclassified,Scrub/Shrub to Unclassified,1201,0.427450980392000,0.427450980392000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
,277,476.000000000000000,12,2,242,242,242,255,12,Scrub/Shrub,2,High Intensity Developed,Scrub/Shrub to High Intensity Developed,1202,0.427450980392000,0.427450980392000,0.000000000000000,0.949019607843000,0.949019607843000,0.949019607843000,0.949019607843000,0.949019607843000,0.949019607843000
,278,894.000000000000000,12,3,168,153,168,255,12,Scrub/Shrub,3,Medium Intensity Developed,Scrub/Shrub to Medium Intensity Developed,1203,0.427450980392000,0.427450980392000,0.000000000000000,0.658823529412000,0.600000000000000,0.658823529412000,0.658823529412000,0.600000000000000,0.658823529412000
,279,2625.000000000000000,12,4,143,117,125,255,12,Scrub/Shrub,4,Low Intensity Developed,Scrub/Shrub to Low Intensity Developed,1204,0.427450980392000,0.427450980392000,0.000000000000000,0.556862745098000,0.458823529412000,0.486274509804000,0.556862745098000,0.458823529412000,0.486274509804000
,280,3034.000000000000000,12,5,194,204,56,255,12,Scrub/Shrub,5,Developed Open Space,Scrub/Shrub to Developed Open Space,1205,0.427450980392000,0.427450980392000,0.000000000000000,0.756862745098000,0.800000000000000,0.219607843137000,0.756862745098000,0.800000000000000,0.219607843137000
,281,3683.000000000000000,12,6,84,33,0,255,12,Scrub/Shrub,6,Cultivated,Scrub/Shrub to Cultivated,1206,0.427450980392000,0.427450980392000,0.000000000000000,0.329411764706000,0.125490196078000,0.000000000000000,0.329411764706000,0.125490196078000,0.000000000000000
,282,46.000000000000000,12,7,194,161,79,255,12,Scrub/Shrub,7,Pasture/Hay,Scrub/Shrub to Pasture/Hay,1207,0.427450980392000,0.427450980392000,0.000000000000000,0.756862745098000,0.627450980392000,0.309803921569000,0.756862745098000,0.627450980392000,0.309803921569000
,283,1464.000000000000000,12,8,242,186,135,255,12,Scrub/Shrub,8,Grassland,Scrub/Shrub to Grassland,1208,0.427450980392000,0.427450980392000,0.000000000000000,0.949019607843000,0.729411764706000,0.529411764706000,0.949019607843000,0.729411764706000,0.529411764706000
,284,0.000000000000000,12,9,0,242,0,255,12,Scrub/Shrub,9,Deciduous Forest,Scrub/Shrub to Deciduous Forest,1209,0.427450980392000,0.427450980392000,0.000000000000000,0.000000000000000,0.949019607843000,0.000000000000000,0.000000000000000,0.949019607843000,0.000000000000000
,285,4857.000000000000000,12,10,0,59,0,255,12,Scrub/Shrub,10,Evergreen Forest,Scrub/Shrub to Evergreen Forest,1210,0.427450980392000,0.427450980392000,0.000000000000000,0.000000000000000,0.227450980392000,0.000000000000000,0.000000000000000,0.227450980392000,0.000000000000000
,286,0.000000000000000,12,11,8,161,59,255,12,Scrub/Shrub,11,Mixed Forest,Scrub/Shrub to Mixed Forest,1211,0.427450980392000,0.427450980392000,0.000000000000000,0.027450980392200,0.627450980392000,0.227450980392000,0.027450980392200,0.627450980392000,0.227450980392000
,287,1037189.000000000000000,12,12,194,217,222,255,12,Scrub/Shrub,12,Scrub/Shrub,Scrub/Shrub to Scrub/Shrub,1212,0.427450980392000,0.427450980392000,0.000000000000000,0.756862745098000,0.847058823529000,0.866666666667000,0.309803921569000,0.309803921569000,0.254901960784000
,288,0.000000000000000,12,13,0,92,92,255,12,Scrub/Shrub,13,Palustrine Forested Wetland,Scrub/Shrub to Palustrine Forested Wetland,1213,0.427450980392000,0.427450980392000,0.000000000000000,0.000000000000000,0.356862745098000,0.356862745098000,0.000000000000000,0.356862745098000,0.356862745098000
,289,0.000000000000000,12,14,242,110,0,255,12,Scrub/Shrub,14,Palustrine Scrub/Shrub Wetland,Scrub/Shrub to Palustrine Scrub/Shrub Wetland,1214,0.427450980392000,0.427450980392000,0.000000000000000,0.949019607843000,0.427450980392000,0.000000000000000,0.949019607843000,0.427450980392000,0.000000000000000
,290,0.000000000000000,12,15,242,0,242,255,12,Scrub/Shrub,15,Palustrine Emergent Wetland,Scrub/Shrub to Palustrine Emergent Wetland,1215,0.427450980392000,0.427450980392000,0.000000000000000,0.949019607843000,0.000000000000000,0.949019607843000,0.949019607843000,0.000000000000000,0.949019607843000
,291,0.000000000000000,12,16,61,0,61,255,12,Scrub/Shrub,16,Estuarine Forested Wetland,Scrub/Shrub to Estuarine Forested Wetland,1216,0.427450980392000,0.427450980392000,0.000000000000000,0.235294117647000,0.000000000000000,0.235294117647000,0.235294117647000,0.000000000000000,0.235294117647000
,292,0.000000000000000,12,17,110,0,110,255,12,Scrub/Shrub,17,Estuarine Scrub/Shrub Wetland,Scrub/Shrub to Estuarine Scrub/Shrub Wetland,1217,0.427450980392000,0.427450980392000,0.000000000000000,0.427450980392000,0.000000000000000,0.427450980392000,0.427450980392000,0.000000000000000,0.427450980392000
,293,0.000000000000000,12,18,176,0,176,255,12,Scrub/Shrub,18,Estuarine Emergent Wetland,Scrub/Shrub to Estuarine Emergent Wetland,1218,0.427450980392000,0.427450980392000,0.000000000000000,0.686274509804000,0.000000000000000,0.686274509804000,0.686274509804000,0.000000000000000,0.686274509804000
,294,0.000000000000000,12,19,0,242,242,255,12,Scrub/Shrub,19,Unconsolidated Shore,Scrub/Shrub to Unconsolidated Shore,1219,0.427450980392000,0.427450980392000,0.000000000000000,0.000000000000000,0.949019607843000,0.949019607843000,0.000000000000000,0.949019607843000,0.949019607843000
,295,435.000000000000000,12,20,242,242,0,255,12,Scrub/Shrub,20,Bare Land,Scrub/Shrub to Bare Land,1220,0.427450980392000,0.427450980392000,0.000000000000000,0.949019607843000,0.949019607843000,0.000000000000000,0.949019607843000,0.949019607843000,0.000000000000000
,296,45.000000000000000,12,21,0,0,120,255,12,Scrub/Shrub,21,Water,Scrub/Shrub to Water,1221,0.427450980392000,0.427450980392000,0.000000000000000,0.000000000000000,0.000000000000000,0.466666666667000,0.000000000000000,0.000000000000000,0.466666666667000
,297,0.000000000000000,12,22,0,0,242,255,12,Scrub/Shrub,22,Palustrine Aquatic Bed,Scrub/Shrub to Palustrine Aquatic Bed,1222,0.427450980392000,0.427450980392000,0.000000000000000,0.000000000000000,0.000000000000000,0.949019607843000,0.000000000000000,0.000000000000000,0.949019607843000
,298,0.000000000000000,12,23,102,117,219,255,12,Scrub/Shrub,23,Estuarine Aquatic Bed,Scrub/Shrub to Estuarine Aquatic Bed,1223,0.427450980392000,0.427450980392000,0.000000000000000,0.400000000000000,0.458823529412000,0.858823529412000,0.400000000000000,0.458823529412000,0.858823529412000
,299,0.000000000000000,12,24,250,209,0,255,12,Scrub/Shrub,24,Tundra,Scrub/Shrub to Tundra,1224,0.427450980392000,0.427450980392000,0.000000000000000,0.976470588235000,0.819607843137000,0.000000000000000,0.976470588235000,0.819607843137000,0.000000000000000
,300,0.000000000000000,12,25,171,250,240,255,12,Scrub/Shrub,25,Snow/Ice,Scrub/Shrub to Snow/Ice,1225,0.427450980392000,0.427450980392000,0.000000000000000,0.666666666667000,0.976470588235000,0.937254901961000,0.666666666667000,0.976470588235000,0.937254901961000
,301,0.000000000000000,13,1,0,0,0,255,13,Palustrine Forested Wetland,1,Unclassified,Palustrine Forested Wetland to Unclassified,1301,0.000000000000000,0.356862745098000,0.356862745098000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
,302,0.000000000000000,13,2,242,242,242,255,13,Palustrine Forested Wetland,2,High Intensity Developed,Palustrine Forested Wetland to High Intensity Developed,1302,0.000000000000000,0.356862745098000,0.356862745098000,0.949019607843000,0.949019607843000,0.949019607843000,0.949019607843000,0.949019607843000,0.949019607843000
,303,1.000000000000000,13,3,168,153,168,255,13,Palustrine Forested Wetland,3,Medium Intensity Developed,Palustrine Forested Wetland to Medium Intensity Developed,1303,0.000000000000000,0.356862745098000,0.356862745098000,0.658823529412000,0.600000000000000,0.658823529412000,0.658823529412000,0.600000000000000,0.658823529412000
,304,1.000000000000000,13,4,143,117,125,255,13,Palustrine Forested Wetland,4,Low Intensity Developed,Palustrine Forested Wetland to Low Intensity Developed,1304,0.000000000000000,0.356862745098000,0.356862745098000,0.556862745098000,0.458823529412000,0.486274509804000,0.556862745098000,0.458823529412000,0.486274509804000
,305,1.000000000000000,13,5,194,204,56,255,13,Palustrine Forested Wetland,5,Developed Open Space,Palustrine Forested Wetland to Developed Open Space,1305,0.000000000000000,0.356862745098000,0.356862745098000,0.756862745098000,0.800000000000000,0.219607843137000,0.756862745098000,0.800000000000000,0.219607843137000
,306,2.000000000000000,13,6,84,33,0,255,13,Palustrine Forested Wetland,6,Cultivated,Palustrine Forested Wetland to Cultivated,1306,0.000000000000000,0.356862745098000,0.356862745098000,0.329411764706000,0.125490196078000,0.000000000000000,0.329411764706000,0.125490196078000,0.000000000000000
,307,0.000000000000000,13,7,194,161,79,255,13,Palustrine Forested Wetland,7,Pasture/Hay,Palustrine Forested Wetland to Pasture/Hay,1307,0.000000000000000,0.356862745098000,0.356862745098000,0.756862745098000,0.627450980392000,0.309803921569000,0.756862745098000,0.627450980392000,0.309803921569000
,308,0.000000000000000,13,8,242,186,135,255,13,Palustrine Forested Wetland,8,Grassland,Palustrine Forested Wetland to Grassland,1308,0.000000000000000,0.356862745098000,0.356862745098000,0.949019607843000,0.729411764706000,0.529411764706000,0.949019607843000,0.729411764706000,0.529411764706000
,309,0.000000000000000,13,9,0,242,0,255,13,Palustrine Forested Wetland,9,Deciduous Forest,Palustrine Forested Wetland to Deciduous Forest,1309,0.000000000000000,0.356862745098000,0.356862745098000,0.000000000000000,0.949019607843000,0.000000000000000,0.000000000000000,0.949019607843000,0.000000000000000
,310,2.000000000000000,13,10,0,59,0,255,13,Palustrine Forested Wetland,10,Evergreen Forest,Palustrine Forested Wetland to Evergreen Forest,1310,0.000000000000000,0.356862745098000,0.356862745098000,0.000000000000000,0.227450980392000,0.000000000000000,0.000000000000000,0.227450980392000,0.000000000000000
,311,0.000000000000000,13,11,8,161,59,255,13,Palustrine Forested Wetland,11,Mixed Forest,Palustrine Forested Wetland to Mixed Forest,1311,0.000000000000000,0.356862745098000,0.356862745098000,0.027450980392200,0.627450980392000,0.227450980392000,0.027450980392200,0.627450980392000,0.227450980392000
,312,0.000000000000000,13,12,110,110,0,255,13,Palustrine Forested Wetland,12,Scrub/Shrub,Palustrine Forested Wetland to Scrub/Shrub,1312,0.000000000000000,0.356862745098000,0.356862745098000,0.427450980392000,0.427450980392000,0.000000000000000,0.427450980392000,0.427450980392000,0.000000000000000
,313,246131.000000000000000,13,13,194,217,222,255,13,Palustrine Forested Wetland,13,Palustrine Forested Wetland,Palustrine Forested Wetland to Palustrine Forested Wetland,1313,0.000000000000000,0.356862745098000,0.356862745098000,0.756862745098000,0.847058823529000,0.866666666667000,0.309803921569000,0.309803921569000,0.254901960784000
,314,0.000000000000000,13,14,242,110,0,255,13,Palustrine Forested Wetland,14,Palustrine Scrub/Shrub Wetland,Palustrine Forested Wetland to Palustrine Scrub/Shrub Wetland,1314,0.000000000000000,0.356862745098000,0.356862745098000,0.949019607843000,0.427450980392000,0.000000000000000,0.949019607843000,0.427450980392000,0.000000000000000
